point,Total Privacy Cost
74,0.0042180854292804505
771,0.004219374106169743
692,0.0042232213579189645
325,0.004224256276107357
318,0.004229738524381115
383,0.004280812190177433
461,0.0042850204610464454
657,0.004297191810337664
246,0.004303261145747168
673,0.00430825942553138
80,0.0043141298113466816
976,0.004333569550776755
571,0.004338061708010044
486,0.004344929361242523
563,0.004361793433107438
71,0.004370540974524117
616,0.004375544532485873
504,0.004379336862066216
950,0.0043857761051298415
338,0.004388649270350156
139,0.00440266081578546
2,0.0044136167418770324
615,0.004417720900182948
929,0.0044198060284475925
258,0.004421977783373265
260,0.0044258703201234
619,0.004437411490323069
321,0.004443434900707352
772,0.004448170379734487
119,0.004460438241623963
491,0.004480991288045674
405,0.004500112945239556
873,0.004506138609264245
392,0.004507302974453744
660,0.00451536008958583
985,0.004521559353274491
121,0.004524016652710016
937,0.004532388899492954
827,0.004534892202357564
898,0.0045369306645127476
110,0.0045494232421547385
677,0.004561596849345868
247,0.0045683798736254905
842,0.004569936042079814
905,0.0045724122125877596
767,0.004584188129866822
456,0.0045998554662683416
127,0.004609137644669711
44,0.004618035455214293
900,0.0046194854415785944
624,0.0046274714062359695
61,0.004633962003506778
386,0.004637855780620586
202,0.0046378934970189795
569,0.004644948725164093
266,0.004646708193879334
199,0.0046524722502753165
356,0.004652480820537712
606,0.004666128524236186
91,0.004671897076490041
470,0.004687035253684221
499,0.004689064543107784
406,0.0046967881505355965
923,0.004702428454915604
714,0.004709963366710901
30,0.00472115759660904
701,0.00472230310447266
353,0.004724676103097665
825,0.004731029980576334
317,0.00474638119489329
912,0.004751014666321791
705,0.004761475141213716
219,0.004764775417577143
735,0.004771221303084231
98,0.004776569714198202
423,0.004780476854408947
515,0.004783773441819942
957,0.004786179489065821
46,0.00479124333603946
826,0.004799137847515103
289,0.004800795835015656
221,0.004806265604145194
212,0.004811794546791176
513,0.0048136084900808505
841,0.004822754348077132
973,0.004823683926697444
16,0.004839896270204965
956,0.004857950654427202
94,0.0048599011796698595
425,0.00486477841989965
530,0.00486731724766778
579,0.004882217603103073
312,0.004888094202739926
695,0.004900543353507369
541,0.004901963011838188
198,0.004913271036764762
531,0.004914238628371317
810,0.00491989350543438
805,0.0049287092995891285
728,0.004946780143660163
116,0.0049604058336566005
4,0.004960529545984218
76,0.004963582948858468
547,0.0049708929787944415
595,0.004972162569722617
945,0.004985744351758756
542,0.004988002808654281
752,0.004990207982749026
467,0.005000603036035843
267,0.005001758766304048
97,0.0050240193108245295
195,0.005030698681746346
847,0.0050319316655753005
647,0.005033289954052019
663,0.005035031366727349
889,0.005065971532908676
713,0.005066155645951581
5,0.005069069288039844
62,0.005079176141084048
979,0.005079538408892007
180,0.005081745735182354
723,0.005089977869032912
236,0.005094319481070589
625,0.005101120841713405
808,0.005105513895853774
157,0.005106491031119202
748,0.005136225734183029
131,0.005138043628554301
840,0.005147796189520223
656,0.005155317500287675
550,0.005159776852051996
167,0.005162156499699587
942,0.00516258321610551
168,0.005164279721289339
24,0.0051651237928098375
610,0.0051681307427235475
582,0.0051776758210006005
295,0.005180782512679805
235,0.005183538218500831
133,0.005185742149324231
153,0.00520175625489202
887,0.005209224646815109
31,0.005214350193914827
548,0.005221958247695114
155,0.0052232331185419105
525,0.00526525168684252
440,0.005290301114936926
294,0.0052925512993185694
54,0.005297355190995725
344,0.005300973712991181
479,0.005314044337842593
592,0.005315926508705176
946,0.0053475419610614465
518,0.0053764793773881546
746,0.005378851579558953
437,0.005388047419561017
58,0.005390821266794479
142,0.005404116409931579
796,0.005408136953723492
658,0.005409911199167404
706,0.005410509257145398
546,0.005410648512646311
92,0.00541387305807613
414,0.005434470389387085
154,0.005434769472775803
376,0.0054388365142478525
815,0.005441090064861617
125,0.005441694385643903
909,0.005442765732437197
129,0.005447007931434473
113,0.005456129865911108
932,0.005457971227692265
533,0.0054655017599786375
137,0.0054784661249087365
870,0.0054888575841018725
0,0.005497245312688795
501,0.005498486191520172
551,0.0055003069867224875
60,0.0055129220477488005
385,0.0055197942525974
813,0.005545908066189864
187,0.005551060779141694
528,0.00556659043223044
342,0.005572646635885947
759,0.0055803227946955355
379,0.0055814311086719
586,0.005585495702329548
328,0.005592838545674184
581,0.005619208004166582
336,0.005621977099219862
917,0.005639886016249171
855,0.005673726225427909
628,0.00568019327940251
508,0.005688205479881649
721,0.005690583456221811
894,0.0056951024817504
3,0.00570109355903613
68,0.005705535979159548
354,0.005711959950664055
745,0.005739902146452097
138,0.005764948354865553
281,0.005781359680102633
452,0.0057994210629862914
442,0.00581066486253479
686,0.0058521605938603475
63,0.005865553908124115
895,0.005872360846630377
322,0.00588274382596928
512,0.005907389157120267
782,0.005920875672730604
631,0.005933908882029702
511,0.0059348290509575775
680,0.005937878203645387
578,0.005940944926251657
600,0.005947813775903975
851,0.005951607815704451
471,0.005963673451787928
240,0.005967754467538029
463,0.00597898918786165
717,0.005984938595922932
496,0.005986862122771508
305,0.006017879772696038
503,0.0060299847928061276
493,0.006036095360109853
588,0.006086571053885255
958,0.006096008997387298
967,0.0061030376958344885
292,0.006103423224097997
649,0.006110018051060414
161,0.006123011938474015
623,0.006147776107807756
641,0.006151390412914234
25,0.006170159919581913
708,0.006182923242930626
47,0.006184805380301246
704,0.006218747709366337
790,0.006240462552747093
992,0.006250060687708931
109,0.006280521953911824
893,0.006280758883579669
859,0.006282089512151505
998,0.006284775685953717
144,0.0062909549200955185
557,0.006306672899442123
436,0.006337116040684044
7,0.006344603475206628
583,0.006354960003060731
483,0.006355482690772253
313,0.006356583945304849
716,0.006378276213168461
279,0.006381908626194924
731,0.006382069001764893
427,0.006384633000769767
75,0.006388357091936727
977,0.006406941098450792
792,0.0064254177636255475
696,0.006426583706811393
622,0.006431557703567884
939,0.0064656347026401636
568,0.006476391046276371
913,0.00648578694187978
433,0.0064992895222095145
924,0.0065121027615476414
751,0.006513320519311079
478,0.006532408504892827
866,0.006593651731324368
189,0.006597840209993847
871,0.006598970845494121
472,0.006599459070172194
872,0.006608626746148326
674,0.006626886424078332
248,0.006652802628724167
845,0.0066626445940535265
896,0.006665248408804592
360,0.0066851052290246805
865,0.006695318267839805
779,0.00670509497921749
539,0.006718625253331746
964,0.006724488162889411
297,0.006728995140798014
829,0.006739525023808915
22,0.006746536292885369
679,0.0067572585811971645
160,0.00675858449940463
608,0.006761612529505982
255,0.006762203487577002
626,0.006769298077873152
388,0.006781611429974127
788,0.00678874734121697
712,0.006793293465419285
506,0.006800437074198798
620,0.00682410711117266
218,0.006827087714919723
858,0.006833532952653522
996,0.00683382225155335
26,0.006838083295682762
844,0.006845577522877875
715,0.0068526977039363455
111,0.006876769765802651
381,0.006897322424453635
627,0.006953895738854086
555,0.0069875636806911124
863,0.006988749368645477
726,0.0070010660753610735
29,0.007017011221563873
175,0.007024128758498953
352,0.007051998950834513
661,0.00707882877353515
754,0.007088677323811699
643,0.007094537043502536
906,0.007117401403131198
832,0.007118096810232979
974,0.007143637624415322
807,0.007162022795171721
287,0.007173372530557375
396,0.007195074604401336
980,0.007198511573649503
915,0.007213354239864276
49,0.007217135386810322
256,0.007227408145079022
886,0.007259836087197782
158,0.007265466839593348
867,0.007266046283981075
565,0.0072820203552343196
857,0.007289297547756561
719,0.007349395426431792
390,0.0073534062339356806
500,0.0073599789316160825
374,0.0073601430050458765
462,0.007368359706653468
140,0.00737819280958358
540,0.007395183126965644
988,0.0074097090850858685
736,0.007413984470742939
603,0.00742226137985812
587,0.007429303641969502
87,0.007444885494889795
81,0.007453319446833624
843,0.0074689344033594665
69,0.007473853890501247
509,0.007517992968125303
861,0.007535814702490528
903,0.00754251992649672
254,0.007551026614459092
775,0.0075579928627922234
757,0.0075590526980301624
879,0.007575755796115951
931,0.0075992723026588
37,0.007604817480969678
965,0.007607418879072931
804,0.007616317640362851
291,0.007618343014323975
476,0.007638059359588272
869,0.0076663326787617635
481,0.007683477104652229
502,0.007690260374601919
989,0.007692035767874804
282,0.007724363690032727
549,0.007745141975105462
203,0.007763174993977207
444,0.007787594351394837
451,0.0078058676901740735
970,0.0078119101168284254
854,0.007832662196087874
117,0.007833676849898892
517,0.007867235333235509
966,0.007885322339210103
899,0.007892692686036176
262,0.007893219160083011
955,0.00793916690030101
346,0.007949500844893874
960,0.008029669681696341
494,0.008033570495023443
667,0.008037482429811966
799,0.00806067836487292
785,0.008061284704270902
447,0.0080649215632108
394,0.00806585441474955
933,0.008069739767375461
930,0.008091853557101595
991,0.008094699088161047
532,0.008097472760772563
34,0.008111725121139024
722,0.008114034209165975
849,0.00812063724591298
464,0.008168425660072434
629,0.00817371436992825
922,0.008181698718647941
384,0.008187461950133056
601,0.008193753546122751
412,0.00820341241052556
537,0.008206704068806577
730,0.008225188398605046
53,0.008235410218314192
943,0.008236703292909939
495,0.008236704947763684
693,0.00830455332074655
602,0.008318311369414156
141,0.008343585901033186
204,0.00838095353620621
876,0.00840107719731869
652,0.008439472059919503
93,0.008458140274513862
560,0.008481543264028071
535,0.008488297125331676
41,0.008495954558456186
740,0.008496359644282388
244,0.008499072592872884
836,0.00852240714940922
828,0.00852867451580475
418,0.008549119483867124
653,0.008550869076131843
135,0.008608513394276927
997,0.008623071526163494
226,0.008651466092424868
968,0.008652033601669395
837,0.008655088074350573
644,0.008666159424187697
770,0.008712871022490201
33,0.008721105536784722
488,0.008733880167251197
597,0.008737541725251822
682,0.00879843315485673
424,0.008826232862493713
850,0.008829821471326079
407,0.008870438249550238
327,0.008871482794255316
216,0.008880924991431588
523,0.008882735340624484
70,0.008893508042274923
659,0.008971415807870637
434,0.008972683344364577
690,0.008974807947646267
145,0.009024023149078231
428,0.00902843048841052
136,0.009066938581130977
646,0.009080667809097704
181,0.00914477226580331
304,0.009151327432475235
363,0.009178038545926642
370,0.009181981502981733
420,0.009206878112493528
918,0.009216078723260008
882,0.00923528898391799
28,0.009243274387730574
848,0.009244124915066586
935,0.009259812834312943
694,0.009275285643995983
487,0.009414816015901493
811,0.009420974962048799
316,0.00954574651495671
699,0.00955940167690712
169,0.009559704110653853
514,0.009572797966340385
340,0.009577228694677182
650,0.00957859255385183
86,0.009680058226503722
273,0.009683966382508286
795,0.009686521497047892
570,0.009704962881053512
191,0.009733883566694166
150,0.009769641029465558
576,0.009813121578121014
954,0.009825611362571224
35,0.009857340346279856
468,0.009883681851571497
11,0.009906281650471707
232,0.009970153871221903
739,0.009975539965049253
306,0.009993887663332937
561,0.009998404507434808
527,0.010035828831329892
178,0.010082150474232507
778,0.010094766638944586
446,0.010098539554224387
182,0.010122076260870461
403,0.010323845935051746
611,0.010342017393421252
544,0.01035145262000815
148,0.010366290175698376
633,0.01038314792977834
635,0.01038440097238719
718,0.010398684157359924
65,0.010415267964249778
697,0.010416793100179539
284,0.01052081975852862
250,0.010538042706997234
916,0.010575380024977626
391,0.010621117929554787
554,0.010671465605446283
335,0.010707650543127497
892,0.010724886905414581
720,0.010735836722999898
38,0.010790157791617426
19,0.010795551455015907
228,0.01084580155392287
132,0.010866579249112187
380,0.010868258746771877
224,0.010878591978160525
207,0.010891757622603894
574,0.010894989380228716
878,0.010896611595797915
300,0.010981962568136747
665,0.011010953804685294
846,0.011024564016554364
948,0.011057817635751149
64,0.011093192232770796
999,0.011184508833151247
995,0.011203548057344265
239,0.011219206192169004
172,0.011247701402928455
417,0.011280530351632945
134,0.011330219609871529
333,0.011427183746767808
760,0.011432902426590572
729,0.011460783271110806
404,0.01162463605185913
278,0.011720275205999192
558,0.011727714994630462
768,0.011750304519629193
173,0.011847698023055079
120,0.011948120292241385
480,0.011972546200725536
607,0.012124048876885883
749,0.012190617092325643
459,0.012292808533410735
801,0.012416360849681715
516,0.012554100886644597
921,0.01258950613984354
884,0.012659430665630994
902,0.012662369394748641
614,0.012684626395315955
864,0.012700321349615105
268,0.013002373864988825
947,0.013143653721135235
776,0.013593911079088949
324,0.013669297588386402
48,0.013701836602038116
664,0.013854268398967338
670,0.014310894898216738
497,0.014621917262242427
259,0.014960822668480664
